"Time","Schultz Method","Parris Method"
2025-11-06 04:56:00,24.5,24.5
2025-11-06 04:58:00,23.5,25.5
2025-11-06 05:00:00,24.5,24.5
2025-11-06 05:02:00,25.5,24.5
2025-11-06 05:04:00,24.5,24.5
2025-11-06 05:06:00,25.5,23.5
2025-11-06 05:08:00,24.5,23.5
2025-11-06 05:10:00,24.5,24.5
2025-11-06 05:12:00,24.5,23.5
2025-11-06 05:14:00,22.5,23.5
2025-11-06 05:16:00,24.5,24.5
2025-11-06 05:18:00,24.5,24.5
2025-11-06 05:20:00,23.5,23.5
2025-11-06 05:22:00,24.5,24.5
2025-11-06 05:24:00,25.5,25.5
2025-11-06 05:26:00,23.5,24.5
2025-11-06 05:28:00,24.5,25.5
2025-11-06 05:30:00,23.5,24.5
2025-11-06 05:32:00,24.5,25.5
2025-11-06 05:34:00,25.5,24.5
2025-11-06 05:36:00,24.5,23.5
2025-11-06 05:38:00,25.5,24.5
2025-11-06 05:40:00,25.5,24.5
2025-11-06 05:42:00,23.5,25.5
2025-11-06 05:44:00,23.5,24.5
2025-11-06 05:46:00,24.5,24.5
2025-11-06 05:48:00,24.5,25.5
2025-11-06 05:50:00,24.5,23.5
2025-11-06 05:52:00,25.5,23.5
2025-11-06 05:54:00,23.5,25.5
2025-11-06 05:56:00,23.5,24.5
2025-11-06 05:58:00,23.5,25.5
2025-11-06 06:00:00,22.5,25.5
2025-11-06 06:02:00,24.5,23.5
2025-11-06 06:04:00,24.5,23.5
2025-11-06 06:06:00,24.5,22.5
2025-11-06 06:08:00,25.5,22.5
2025-11-06 06:10:00,24.5,24.5
2025-11-06 06:12:00,24.5,23.5
2025-11-06 06:14:00,24.5,24.5
2025-11-06 06:16:00,23.5,23.5
2025-11-06 06:18:00,23.5,24.5
2025-11-06 06:20:00,24.5,22.5
2025-11-06 06:22:00,23.5,23.5
2025-11-06 06:24:00,23.5,24.5
2025-11-06 06:26:00,24.5,25.5
2025-11-06 06:28:00,24.5,24.5
2025-11-06 06:30:00,23.5,25.5
2025-11-06 06:32:00,24.5,24.5
2025-11-06 06:34:00,25.5,24.5
2025-11-06 06:36:00,24.5,24.5
2025-11-06 06:38:00,25.5,23.5
2025-11-06 06:40:00,24.5,25.5
2025-11-06 06:42:00,25.5,25.5
2025-11-06 06:44:00,24.5,24.5
2025-11-06 06:46:00,23.5,25.5
2025-11-06 06:48:00,24.5,24.5
2025-11-06 06:50:00,24.5,23.5
2025-11-06 06:52:00,25.5,24.5
2025-11-06 06:54:00,24.5,23.5
2025-11-06 06:56:00,24.5,25.5
2025-11-06 06:58:00,25.5,25.5
2025-11-06 07:00:00,23.5,24.5
2025-11-06 07:02:00,23.5,25.5
2025-11-06 07:04:00,25.5,24.5
2025-11-06 07:06:00,24.5,24.5
