"Time","Schultz Method","Parris Method"
2025-11-06 05:14:00,0.187,0.196
2025-11-06 05:16:00,0.204,0.204
2025-11-06 05:18:00,0.204,0.204
2025-11-06 05:20:00,0.196,0.196
2025-11-06 05:22:00,0.204,0.204
2025-11-06 05:24:00,0.213,0.213
2025-11-06 05:26:00,0.196,0.204
2025-11-06 05:28:00,0.204,0.213
2025-11-06 05:30:00,0.196,0.204
2025-11-06 05:32:00,0.204,0.213
2025-11-06 05:34:00,0.213,0.204
2025-11-06 05:36:00,0.204,0.196
2025-11-06 05:38:00,0.213,0.204
2025-11-06 05:40:00,0.213,0.204
2025-11-06 05:42:00,0.196,0.213
2025-11-06 05:44:00,0.196,0.204
2025-11-06 05:46:00,0.204,0.204
2025-11-06 05:48:00,0.204,0.213
2025-11-06 05:50:00,0.204,0.196
2025-11-06 05:52:00,0.213,0.196
2025-11-06 05:54:00,0.196,0.213
2025-11-06 05:56:00,0.196,0.204
2025-11-06 05:58:00,0.196,0.213
2025-11-06 06:00:00,0.187,0.213
2025-11-06 06:02:00,0.204,0.196
2025-11-06 06:04:00,0.204,0.196
2025-11-06 06:06:00,0.204,0.187
2025-11-06 06:08:00,0.213,0.187
2025-11-06 06:10:00,0.204,0.204
2025-11-06 06:12:00,0.204,0.196
2025-11-06 06:14:00,0.204,0.204
2025-11-06 06:16:00,0.196,0.196
2025-11-06 06:18:00,0.196,0.204
2025-11-06 06:20:00,0.204,0.187
2025-11-06 06:22:00,0.196,0.196
2025-11-06 06:24:00,0.196,0.204
2025-11-06 06:26:00,0.204,0.213
2025-11-06 06:28:00,0.204,0.204
2025-11-06 06:30:00,0.196,0.213
2025-11-06 06:32:00,0.204,0.204
2025-11-06 06:34:00,0.213,0.204
2025-11-06 06:36:00,0.204,0.204
2025-11-06 06:38:00,0.213,0.196
2025-11-06 06:40:00,0.204,0.213
2025-11-06 06:42:00,0.213,0.213
2025-11-06 06:44:00,0.204,0.204
2025-11-06 06:46:00,0.196,0.213
2025-11-06 06:48:00,0.204,0.204
2025-11-06 06:50:00,0.204,0.196
2025-11-06 06:52:00,0.213,0.204
2025-11-06 06:54:00,0.204,0.196
2025-11-06 06:56:00,0.204,0.213
2025-11-06 06:58:00,0.213,0.213
2025-11-06 07:00:00,0.196,0.204
2025-11-06 07:02:00,0.196,0.213
2025-11-06 07:04:00,0.213,0.204
2025-11-06 07:06:00,0.204,0.204
2025-11-06 07:08:00,0.213,0.204
2025-11-06 07:10:00,0.213,0.196
2025-11-06 07:12:00,0.196,0.213
2025-11-06 07:14:00,0.196,0.204
2025-11-06 07:16:00,0.187,0.196
